traced_nodes,nl,trial,Task,Locale,Locations,Events,Open (s),Setup (s),EnterCB (s),LeaveCB (s),MetricCB (s),libOTF2 (s),WriteCG (s),WriteMet (s),Total (s)
384,128,3,12,12,49,75205566,0.000397,0.07811,12.776234,12.14749,92.359216,31.904953,79.89373,6.118269,235.278434
384,128,3,13,12,5,28845249,0.000845,0.007421,12.647925,11.901096,0.000143,9.980875,146.02327,9.786916,190.348522
384,128,3,14,12,5,29017309,0.000462,0.007236,13.476376,12.940355,0.000136,6.668618,249.816347,0.868226,283.777787
384,128,3,15,12,49,74800616,0.000384,0.080485,12.561095,11.94502,91.072117,31.321491,112.727419,10.480656,270.188703
384,128,3,16,12,5,28915865,0.000459,0.006734,12.848186,12.123041,0.000142,6.657484,242.49484,3.912311,278.043228
384,128,3,17,12,5,28964355,0.000468,0.006999,12.488455,11.884036,0.000145,6.946341,246.257651,0.850641,278.434771
384,128,3,18,12,48,75232566,0.000425,0.07634,12.722534,11.976455,91.83717,32.202063,100.478107,3.32888,252.622006
384,128,3,19,12,5,29014590,0.000446,0.006817,13.712034,12.969046,0.000157,7.852979,193.113685,3.19294,230.848136
384,128,3,20,12,5,28954713,0.000437,0.006538,14.529006,13.692885,0.000145,10.504942,223.916689,9.765454,272.416133
384,128,3,21,12,5,29073621,0.00044,0.006839,13.236136,12.699499,0.000135,6.946226,247.851163,3.078462,283.81893
384,128,3,22,12,5,28961015,0.000457,0.006632,12.607995,11.99825,0.000139,6.640949,163.494395,9.205766,203.95461
384,128,3,23,12,5,28840666,0.000456,0.006842,12.465124,11.909544,0.000133,6.690951,153.605135,9.52225,194.200467
384,128,3,0,13,48,75418637,0.000809,0.049994,13.706544,12.739579,90.443849,31.998925,47.912703,12.270294,209.122732
384,128,3,1,13,5,28848936,0.000379,0.005954,12.975594,12.243237,0.000136,7.098193,153.732444,8.843324,194.899293
384,128,3,2,13,5,29177123,0.00088,0.005352,13.556295,12.609566,0.000138,7.711076,225.772535,5.952433,265.608306
384,128,3,3,13,5,28888187,0.000214,0.007048,13.607696,12.832403,0.000138,10.347834,236.765367,2.846052,276.406781
384,128,3,4,13,5,28906886,0.000807,0.005949,14.120176,13.319749,0.000143,6.988661,150.890494,55.804806,241.130814
384,128,3,5,13,48,75238235,0.000178,0.124292,12.888643,12.294058,90.130852,31.792699,104.895511,12.995349,265.121618
384,128,3,6,13,48,75123086,0.000366,0.050602,13.04654,12.330934,88.990125,31.51719,60.672642,40.214411,246.822847
384,128,3,7,13,5,28976928,0.000833,0.005354,12.909466,12.169574,0.000137,6.945189,230.317233,5.090007,267.437821
384,128,3,8,13,5,28874531,0.000941,0.005666,12.791923,12.143315,0.000137,6.786441,232.015886,6.135826,269.880195
384,128,3,9,13,5,29094470,0.000264,0.005977,12.894367,12.161749,0.000133,7.064417,159.303392,11.056219,202.486546
384,128,3,10,13,5,28869370,0.000395,0.006715,13.041506,12.281262,0.000146,10.232298,142.623054,12.316294,190.5017
384,128,3,11,13,5,28879893,0.000932,0.006501,13.659885,13.050279,0.000134,7.441369,149.862501,14.661404,198.683035
384,128,3,12,13,5,29210151,0.000375,0.005455,13.036992,12.359858,0.000135,7.435718,243.10314,3.744978,279.686679
384,128,3,13,13,5,29084326,0.000977,0.005341,16.406606,15.552887,0.000151,7.251125,196.474031,27.588884,263.280033
384,128,3,14,13,5,28913267,0.000366,0.006132,12.978259,12.34823,0.000137,6.767301,173.943427,15.462841,221.506726
384,128,3,15,13,5,28976167,0.000986,0.005554,13.284669,12.538197,0.000133,6.852067,223.67344,6.804625,263.159697
384,128,3,16,13,5,28838857,0.000377,0.005862,12.93038,12.270016,0.000137,6.728869,222.617476,8.282968,262.83612
384,128,3,17,13,5,28864100,0.000937,0.005905,20.087481,19.314089,0.000185,12.980699,129.006917,84.006245,265.402495
384,128,3,18,13,5,28849752,0.000836,0.005256,21.433558,19.771062,0.000166,11.630408,223.621417,4.446587,280.909324
384,128,3,19,13,5,28848353,0.000373,0.006529,13.38918,12.46789,0.000132,7.26965,242.991739,8.071198,284.196722
384,128,3,20,13,5,28982467,0.000367,0.005899,16.682998,15.897012,0.000149,7.662587,230.597566,6.859425,277.706034
384,128,3,21,13,5,28812522,0.000163,0.006157,13.88856,13.014361,0.000137,7.807506,235.560443,6.352634,276.629993
384,128,3,22,13,5,29211195,0.000365,0.005536,15.449411,14.534055,0.000142,8.08447,215.570249,9.358108,263.002368
384,128,3,23,13,5,28865744,0.000355,0.005646,12.94621,12.168501,0.000135,6.769382,179.467058,54.718748,266.076067
384,128,3,0,14,5,28847717,8.7e-05,0.022851,12.562158,12.010642,0.000143,6.67636,160.721022,12.620579,204.613896
384,128,3,1,14,48,75310016,0.001334,0.114024,13.00027,12.193292,90.072613,31.958512,111.626455,8.698562,267.6651
384,128,3,2,14,5,28953667,0.001354,0.017619,12.697385,12.1704,0.000143,7.468468,239.052848,4.952839,276.361082
384,128,3,3,14,5,28855034,0.001504,0.031873,13.098042,12.570731,0.000143,9.934755,179.6334,3.91268,219.183158
384,128,3,4,14,5,28818136,0.000768,0.025892,13.484301,12.961952,0.000146,6.829868,234.96508,7.545265,275.813305
384,128,3,5,14,49,75447685,0.001466,0.112741,12.95255,12.288666,89.773987,31.615407,108.925421,11.850284,267.520554
384,128,3,6,14,48,74986613,0.000533,0.113023,12.801629,12.212939,89.654958,31.481915,106.898452,13.807422,266.970904
384,128,3,7,14,5,28781143,0.000878,0.037541,12.805221,11.938811,0.000143,7.000895,158.144295,72.342655,262.270471
384,128,3,8,14,5,29010966,0.000612,0.021221,12.626331,12.041559,0.000147,6.706221,190.991686,8.560644,230.948456
384,128,3,9,14,48,74607920,0.000719,0.125497,12.894254,12.315651,88.810513,32.633368,72.603027,11.716876,231.099938
384,128,3,10,14,48,75233010,0.000716,0.116603,12.753842,12.172531,91.37014,33.313869,89.600436,1.478849,240.807022
384,128,3,11,14,5,28946921,0.000301,0.01798,13.374356,12.700656,0.000133,7.316711,170.63699,7.497669,211.544823
384,128,3,12,14,5,29170672,0.001373,0.016451,13.849645,13.122063,0.000141,7.86767,247.000562,2.368671,284.226606
384,128,3,13,14,5,28844520,0.001516,0.042308,15.075853,14.076988,0.000147,8.42053,181.603539,5.470645,224.691559
384,128,3,14,14,5,28979921,0.000876,0.041322,13.11615,12.339906,0.000133,6.673428,163.160403,10.992257,206.324505
384,128,3,15,14,5,28923342,0.000865,0.027173,12.66904,11.996551,0.000138,6.644518,213.112037,12.948476,257.398832
384,128,3,16,14,5,28915358,0.000898,0.019766,21.110449,20.218826,0.00018,10.770196,198.3009,8.157837,258.579088
384,128,3,17,14,5,29183712,0.000839,0.030703,20.647523,19.389002,0.000199,11.778011,135.90817,10.939433,198.693914
384,128,3,18,14,48,75324925,0.000711,0.11972,12.831498,12.323008,90.317059,31.839791,97.407978,12.798397,257.638199
384,128,3,19,14,5,28832001,8.9e-05,0.015577,12.785418,12.302973,0.000142,6.956078,199.373851,15.813771,247.247931
384,128,3,20,14,49,75329539,0.000707,0.11672,13.021899,12.292815,91.747326,32.678998,130.577603,3.016877,283.45298
384,128,3,21,14,5,29049008,0.023961,0.015101,15.707896,14.930667,0.00015,8.626786,237.589472,5.201004,282.095069
384,128,3,22,14,5,28856956,0.000782,0.031351,12.779873,12.336834,0.000154,6.606256,232.844608,6.255981,270.855874
384,128,3,23,14,5,28967708,0.000801,0.033653,13.318655,12.618205,0.000148,6.764115,177.008367,51.230907,260.974886
384,128,3,0,15,5,28946135,0.000322,0.011162,14.990828,13.937225,0.000137,6.785456,176.09869,3.707657,215.531512
384,128,3,1,15,5,28854467,0.00018,0.009959,13.170001,12.211567,0.000142,6.861434,235.223832,8.121502,275.59865
384,128,3,2,15,5,28853956,0.000176,0.011215,12.932817,12.239283,0.000141,10.646212,168.74402,42.316805,246.890701
384,128,3,3,15,5,28848995,0.000403,0.011523,13.854999,13.317091,0.000144,7.468958,240.427302,4.795888,279.87634
384,128,3,4,15,5,28851595,0.000362,0.010908,12.979635,12.350876,0.000136,7.471861,216.404256,6.575149,255.793214
384,128,3,5,15,5,29132341,0.000395,0.011832,13.606381,12.902684,0.000139,7.355856,149.872868,63.00714,246.757328
384,128,3,6,15,5,28889209,0.00038,0.011346,13.00273,12.415089,0.00014,6.646035,241.800781,7.904963,281.781495
384,128,3,7,15,5,28857164,0.000384,0.012384,12.932813,12.346249,0.000141,6.591946,171.030073,10.161707,213.075732
384,128,3,8,15,5,28836429,0.00044,0.012811,13.355195,12.807678,0.000143,6.569888,151.180148,11.768116,195.694449
384,128,3,9,15,5,29087271,0.000438,0.010639,13.318459,12.287655,0.000138,8.629481,239.415742,5.640425,279.30301
384,128,3,10,15,5,28789206,0.000443,0.011883,13.338288,12.827317,0.000143,7.257577,213.830745,5.109559,252.375988
384,128,3,11,15,5,29175166,0.000125,0.010548,13.664582,12.657072,0.000141,7.547466,169.033477,5.544179,208.457619
384,128,3,12,15,5,28850757,0.000454,0.010848,13.625593,12.839542,0.000137,7.20529,242.045904,3.189872,278.91767
384,128,3,13,15,5,28877983,0.000447,0.011122,13.433865,12.84758,0.000142,6.638613,216.931229,8.21307,258.076101
384,128,3,14,15,48,75436773,0.000416,0.058585,13.24393,12.424389,95.770257,31.650292,96.701711,13.221316,263.070935
384,128,3,15,15,5,28970781,0.000439,0.011061,13.269029,12.789488,0.000141,6.701383,154.458577,76.434809,263.66496
384,128,3,16,15,5,28850113,0.000444,0.010172,13.258959,12.434802,0.000173,6.819244,150.912809,9.12088,192.557522
384,128,3,17,15,5,28996514,0.000178,0.005369,14.313912,13.519104,0.000145,7.433406,212.886646,4.58609,252.744882
384,128,3,18,15,5,28831129,0.000161,0.006856,14.885189,14.178812,0.000148,8.260425,199.6684,0.348619,237.348642
384,128,3,19,15,5,28967441,0.000316,0.012411,13.179046,12.388293,0.000143,7.324163,237.728747,8.349075,278.982228
384,128,3,20,15,5,28845171,0.000119,0.011601,12.883996,12.359507,0.000146,7.245964,179.68339,31.804893,243.989651
384,128,3,21,15,5,28960475,0.000888,0.010608,14.347023,13.310548,0.000148,8.101098,150.664262,9.340189,195.774796
384,128,3,22,15,5,28867806,0.000317,0.011259,15.487928,14.506346,0.000143,8.111009,222.482486,20.825027,281.424545
384,128,3,23,15,5,28952919,0.000226,0.010631,12.830313,12.161817,0.000138,6.610158,216.352383,6.420262,254.38598
384,128,3,0,16,48,75211037,0.00027,0.122725,13.266549,12.401745,91.538835,32.820422,116.949103,5.833962,272.933643
384,128,3,1,16,48,74999199,0.000287,0.07661,12.604836,12.006491,89.521468,31.447601,122.297651,11.186601,279.14158
384,128,3,2,16,5,28900565,0.000214,0.024396,12.657239,11.95829,0.000141,7.484268,199.184003,4.826193,236.134775
384,128,3,3,16,5,28825487,0.000115,0.024613,12.719268,12.249579,0.000139,7.141636,151.122846,5.706142,188.964367
384,128,3,4,16,5,28793245,0.000123,0.023141,12.41927,11.816222,0.000138,7.222767,218.357655,10.226733,260.066083
384,128,3,5,16,5,28844031,0.000206,0.026571,12.564469,11.825099,0.000144,10.282795,148.483949,12.14593,195.329192
384,128,3,6,16,5,29019788,0.000316,0.026128,13.568286,12.91213,0.000139,6.788241,241.262057,7.598899,282.156228
384,128,3,7,16,5,28811050,9.3e-05,0.021005,12.428444,11.882272,0.000136,6.556068,216.55452,9.106413,256.549009
384,128,3,8,16,5,28828486,0.00035,0.02457,12.717774,12.495003,0.000139,6.668925,187.259468,7.843506,227.009765
384,128,3,9,16,5,28836007,0.000255,0.026051,12.315741,11.787187,0.000134,6.957812,228.633477,9.222796,268.943483
384,128,3,10,16,5,29018855,0.000221,0.029718,12.483755,11.933561,0.000138,7.205539,222.351492,8.810749,262.815206
384,128,3,11,16,5,28823232,0.000188,0.025403,12.675525,12.083079,0.000136,6.923066,230.674131,10.198718,272.580277
384,128,3,12,16,5,29089314,0.000328,0.021768,18.737147,18.22265,0.000185,14.204121,198.663328,6.543495,256.393056
384,128,3,13,16,5,29002424,8.6e-05,0.014168,21.011384,19.423715,0.000167,11.267773,160.09217,3.085104,214.8946
384,128,3,14,16,5,29188496,0.000206,0.030606,12.636632,12.115324,0.000143,6.67273,222.890808,8.033698,262.380174
384,128,3,15,16,5,29065029,0.000208,0.031767,12.57122,11.964238,0.000144,6.624819,200.115736,4.388935,235.697098
384,128,3,16,16,5,29218698,0.000244,0.024916,14.152493,13.390257,0.000148,7.180579,151.777046,9.42204,195.947757
384,128,3,17,16,5,28938909,0.000235,0.025182,14.363724,13.63861,0.00015,8.107672,231.251569,8.353056,275.740232
384,128,3,18,16,5,28862168,9.1e-05,0.021137,15.45378,14.564286,0.000143,6.902462,243.144638,3.643279,283.729847
384,128,3,19,16,48,75027754,0.000217,0.122476,12.883816,12.186967,91.427998,33.700731,72.525328,38.500811,261.348379
384,128,3,20,16,5,28809609,8.7e-05,0.02637,14.293183,13.62071,0.000141,7.98772,216.63361,6.549557,259.111407
384,128,3,21,16,5,29089860,0.00032,0.022351,15.109528,14.299376,0.000143,8.638991,242.995054,5.208229,286.27402
384,128,3,22,16,5,28839913,0.000191,0.030622,12.649903,12.098986,0.000139,6.566581,151.006204,10.435351,192.788009
384,128,3,23,16,5,29228798,0.000127,0.032543,12.894409,12.253894,0.000136,6.656154,241.490634,5.881113,279.209036
384,128,3,0,17,5,29049700,0.00042,0.007115,13.04221,12.308559,0.000139,6.985105,247.006012,3.215058,282.564651
384,128,3,1,17,6,29108026,0.000417,0.009755,13.159748,12.418795,0.000137,8.181263,197.131047,31.158973,262.060166
384,128,3,2,17,5,29168819,0.000407,0.008604,13.70032,13.05966,0.000139,7.827095,244.599984,1.75738,280.95362
384,128,3,3,17,5,28947720,0.00039,0.010081,13.786071,12.688471,0.000141,6.951774,226.25105,21.841669,281.52968
384,128,3,4,17,48,75206341,0.000372,0.064026,13.240362,12.517792,91.887885,31.784286,117.315074,5.94484,272.754674
384,128,3,5,17,5,28901037,0.000378,0.014478,13.021842,12.358726,0.000138,7.540771,148.998152,10.208419,192.142938
384,128,3,6,17,5,28813755,0.000399,0.007634,13.937451,13.069896,0.000138,7.409791,232.378145,4.382653,271.186143
384,128,3,7,17,5,28835007,0.000379,0.01075,15.043676,14.113527,0.000145,8.139812,235.677407,13.289039,286.27477
384,128,3,8,17,5,28823999,0.000396,0.008967,12.945688,12.178523,0.000137,6.791036,158.708716,51.035288,241.668786
384,128,3,9,17,5,28826830,0.000122,0.016632,13.294991,12.307645,0.000134,7.033652,222.095147,8.562114,263.310469
384,128,3,10,17,5,28811693,0.000762,0.008767,14.845288,13.633227,0.000144,8.941067,148.236663,7.30132,192.967266
384,128,3,11,17,5,28945568,9e-05,0.006877,15.355675,14.421303,0.000145,8.565098,230.968727,5.583879,274.901823
384,128,3,12,17,5,28979291,0.000234,0.008871,13.104752,12.508056,0.000141,7.49552,228.824159,11.598022,273.539782
384,128,3,13,17,5,28948084,0.000185,0.008976,13.220909,12.485153,0.000138,7.174825,151.889777,18.85507,203.635066
384,128,3,14,17,5,29183087,0.000192,0.007949,20.58805,19.74445,0.000202,12.373055,184.04656,2.267331,239.02782
384,128,3,15,17,5,28971688,0.000158,0.00678,23.042485,21.316327,0.00017,10.725083,135.595749,10.063182,200.749963
384,128,3,16,17,5,28804877,0.000195,0.008964,12.868445,12.185937,0.000139,6.763406,210.395344,9.327482,251.549973
384,128,3,17,17,5,28868990,0.000203,0.008816,12.938594,12.745078,0.000136,7.261212,175.203565,9.220883,217.378523
384,128,3,18,17,5,28929220,0.000199,0.00644,14.428795,13.360257,0.000151,7.756933,148.430949,39.886859,223.870615
384,128,3,19,17,48,75469383,0.000366,0.072254,13.404382,12.658048,95.659628,33.678143,21.956084,11.360972,188.789909
384,128,3,20,17,5,28837625,0.000225,0.006842,13.240398,12.486837,0.000144,7.174782,175.415744,55.335667,263.660685
384,128,3,21,17,5,29009225,8.6e-05,0.004481,13.468377,12.854645,0.000142,10.61955,217.538863,14.015826,268.501999
384,128,3,22,17,5,28965511,0.000319,0.01072,14.909295,14.016981,0.000149,7.440314,239.8262,5.289059,281.493071
384,128,3,23,17,5,29206040,0.000315,0.008637,15.169457,14.197524,0.000142,7.814647,235.828435,4.892341,277.911526
384,128,3,0,18,5,28874797,0.000282,0.021892,14.526168,13.850775,0.000138,6.831808,163.849975,4.201624,203.282695
384,128,3,1,18,5,29082719,0.000248,0.021386,13.065804,12.031225,0.000143,8.827213,244.378567,3.148722,281.473341
384,128,3,2,18,5,28978375,0.000423,0.020078,15.24159,14.493681,0.000145,7.420253,210.509674,12.933228,260.619107
384,128,3,3,18,5,28837599,0.00012,0.019927,13.650328,12.657867,0.000149,7.541223,230.522706,4.991904,269.384257
384,128,3,4,18,5,28920260,0.000124,0.019835,12.62598,11.858941,0.000141,6.648744,232.829803,14.084953,278.068549
384,128,3,5,18,48,74881563,0.000112,0.076045,12.673774,11.82658,88.509284,31.468364,99.834248,9.455823,253.844266
384,128,3,6,18,5,28850806,0.000111,0.020084,12.607071,11.86675,0.000138,6.61529,185.359711,5.747882,222.217095
384,128,3,7,18,48,75167830,0.000164,0.09267,13.009634,12.308669,89.909562,31.405304,57.098073,7.041672,210.865783
384,128,3,8,18,5,28848014,0.00013,0.021978,16.954624,16.208899,0.000159,6.586565,176.129232,6.330501,222.23212
384,128,3,9,18,5,28960096,0.000456,0.019561,12.657147,12.023649,0.000137,6.917326,236.918582,9.398722,277.935614
384,128,3,10,18,5,28861467,0.00032,0.020375,12.525788,11.897762,0.000141,6.732483,163.177147,11.827575,206.181631
384,128,3,11,18,48,74676960,0.000385,0.072186,13.153976,12.50003,91.37116,31.621848,73.860864,2.787866,225.368351
384,128,3,12,18,5,29101763,0.000398,0.020149,12.920943,12.158362,0.000137,7.320391,229.521072,5.994004,267.93549
384,128,3,13,18,5,28795588,0.000465,0.017671,13.478025,12.559949,0.000143,7.549508,181.699974,6.9687,222.274472
384,128,3,14,18,5,28896174,0.000486,0.021515,14.868593,13.898376,0.000144,7.802145,162.293083,9.455072,208.339449
384,128,3,15,18,5,28993467,0.000446,0.021691,13.119265,12.478878,0.000138,6.630299,236.142274,5.594429,273.987453
384,128,3,16,18,5,28979057,0.000368,0.03049,14.829491,14.29337,0.000152,6.826035,228.581522,9.232027,273.793492
384,128,3,17,18,5,29298194,0.000165,0.004086,14.632541,13.354857,0.000152,7.848902,208.686562,6.703756,251.231049
384,128,3,18,18,5,29217343,0.000371,0.024681,17.448643,16.50578,0.000146,8.852071,206.805883,12.602594,262.240205
384,128,3,19,18,5,29049495,9.1e-05,0.02442,16.706606,16.002684,0.000148,7.202702,187.883036,3.488889,231.308607
384,128,3,20,18,5,28891251,0.000322,0.021133,12.79361,12.030282,0.000135,7.112923,182.115855,5.894927,219.969228
384,128,3,21,18,5,28838648,0.000217,0.017322,13.928794,13.134386,0.000142,7.837957,198.831311,2.876121,236.626284
384,128,3,22,18,5,28980313,0.000341,0.020371,15.29769,14.545622,0.000151,8.7239,162.403994,21.060469,222.052575
384,128,3,23,18,5,29241699,0.00031,0.019268,12.792913,12.03151,0.000138,6.709749,233.960389,7.375599,272.889906
384,128,3,0,19,5,28851289,0.001743,0.004902,13.991848,13.327507,0.000144,6.960239,217.699913,4.357962,256.344285
384,128,3,1,19,5,28860265,0.001771,0.007001,12.625564,12.09128,0.000137,7.061377,170.014274,7.819398,209.620831
384,128,3,2,19,5,28865857,0.001818,0.006612,12.933693,12.454874,0.000136,7.388707,223.169894,4.515755,260.471522
384,128,3,3,19,5,28831851,0.001695,0.007745,13.041696,12.55131,0.000133,7.319182,170.947123,8.063211,211.932124
384,128,3,4,19,5,28811900,0.001732,0.007885,12.958407,12.529551,0.000137,10.197205,218.496259,9.078581,263.269789
384,128,3,5,19,5,28811985,0.001888,0.021393,13.68722,13.273303,0.00014,7.459564,182.281205,4.198677,220.923427
384,128,3,6,19,5,29223864,0.000104,0.025865,12.872867,12.329346,0.000133,6.800192,155.429707,15.29333,202.751575
384,128,3,7,19,5,28848497,0.000111,0.020551,13.591285,13.118412,0.000138,6.736639,151.247111,13.891268,198.605547
384,128,3,8,19,5,28809074,0.000125,0.020851,12.670689,12.112459,0.000136,6.7226,240.474486,4.799973,276.801353
384,128,3,9,19,6,28998993,0.000201,0.027432,12.681041,12.164408,0.000134,7.155624,219.808551,22.026845,273.864266
384,128,3,10,19,5,28954855,0.000214,0.019068,12.82342,12.402427,0.000137,7.313836,220.799163,6.858562,260.216858
384,128,3,11,19,5,28854287,0.000353,0.015948,19.109363,18.614527,0.000186,13.951759,133.512544,7.354604,192.559317
384,128,3,12,19,5,28813381,0.000105,0.027335,21.489795,19.829594,0.000162,11.218367,220.301873,9.016614,281.883878
384,128,3,13,19,5,29079011,0.00011,0.020825,13.49182,13.130317,0.00014,7.526647,188.78537,6.449649,229.404909
384,128,3,14,19,5,28822051,0.000119,0.033291,12.960748,12.350532,0.000137,6.738768,188.084778,2.769438,222.937846
384,128,3,15,19,5,28898635,0.00012,0.030315,13.847586,13.074135,0.000146,7.380973,160.206819,9.321976,203.8621
