traced_nodes,nl,trial,timestamp,strategy,numLocales,tracePath,totalTime,throughput,source_run
16,8,5,2026-07-17T21-17-20.074338,locgroup_dist_block,8,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-16-node-single-HPL-run/traces.otf2,56.245057,15091212,run_20260717_203803_save
16,16,1,2026-07-17T21-18-57.090551,locgroup_dist_block,16,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-16-node-single-HPL-run/traces.otf2,53.956746,15731232,run_20260717_203803_save
16,16,2,2026-07-17T21-20-27.104864,locgroup_dist_block,16,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-16-node-single-HPL-run/traces.otf2,52.958292,16027822,run_20260717_203803_save
16,16,3,2026-07-17T21-21-57.920341,locgroup_dist_block,16,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-16-node-single-HPL-run/traces.otf2,53.437399,15884120,run_20260717_203803_save
16,16,4,2026-07-17T21-23-28.358495,locgroup_dist_block,16,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-16-node-single-HPL-run/traces.otf2,52.677927,16113126,run_20260717_203803_save
16,16,5,2026-07-17T21-25-00.907245,locgroup_dist_block,16,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-16-node-single-HPL-run/traces.otf2,54.012856,15714890,run_20260717_203803_save
16,32,1,2026-07-17T21-26-28.715559,locgroup_dist_block,32,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-16-node-single-HPL-run/traces.otf2,44.482779,19081678,run_20260717_203803_save
16,32,2,2026-07-17T21-27-51.490353,locgroup_dist_block,32,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-16-node-single-HPL-run/traces.otf2,44.440803,19099702,run_20260717_203803_save
16,32,3,2026-07-17T21-29-13.389159,locgroup_dist_block,32,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-16-node-single-HPL-run/traces.otf2,44.474372,19085285,run_20260717_203803_save
16,32,4,2026-07-17T21-30-36.965499,locgroup_dist_block,32,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-16-node-single-HPL-run/traces.otf2,45.438195,18680453,run_20260717_203803_save
16,32,5,2026-07-17T21-31-59.018284,locgroup_dist_block,32,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-16-node-single-HPL-run/traces.otf2,44.265552,19175319,run_20260717_203803_save
32,1,1,2026-07-17T21-37-15.603954,locgroup_dist_block,1,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-32-node-single-HPL-run/traces.otf2,297.577799,8043993,run_20260717_203803_save
32,1,2,2026-07-17T21-42-13.093279,locgroup_dist_block,1,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-32-node-single-HPL-run/traces.otf2,290.099651,8251350,run_20260717_203803_save
32,1,3,2026-07-17T21-47-13.460474,locgroup_dist_block,1,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-32-node-single-HPL-run/traces.otf2,292.765613,8176212,run_20260717_203803_save
32,1,4,2026-07-17T21-52-11.146746,locgroup_dist_block,1,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-32-node-single-HPL-run/traces.otf2,290.22364,8247825,run_20260717_203803_save
32,1,5,2026-07-17T21-57-04.242826,locgroup_dist_block,1,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-32-node-single-HPL-run/traces.otf2,285.882346,8373073,run_20260717_203803_save
32,2,1,2026-07-17T22-02-04.015678,locgroup_dist_block,2,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-32-node-single-HPL-run/traces.otf2,267.119294,8961216,run_20260717_203803_save
32,2,2,2026-07-17T22-07-18.295335,locgroup_dist_block,2,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-32-node-single-HPL-run/traces.otf2,278.703287,8588753,run_20260717_203803_save
32,2,3,2026-07-17T22-12-36.150649,locgroup_dist_block,2,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-32-node-single-HPL-run/traces.otf2,281.828115,8493524,run_20260717_203803_save
32,2,4,2026-07-17T22-17-49.445202,locgroup_dist_block,2,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-32-node-single-HPL-run/traces.otf2,275.133552,8700189,run_20260717_203803_save
